Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-04-28T17:59:34Z,18,2026-04-28T17:59:34Z,2604.25917,1,'Recursive Multi-Agent Systems',cs.AI;cs.CL;cs.LG
2026-04-28T17:58:21Z,18,2026-04-28T17:58:21Z,2604.25914,1,'DV-World: Benchmarking Data Visualization Agents in Real-World Scenarios',cs.CL
2026-04-28T17:52:38Z,18,2026-04-28T17:52:38Z,2604.25907,1,'How Fast Should a Model Commit to Supervision? Training Reasoning Models on the Tsallis Loss Continuum',cs.LG;cs.AI
2026-04-28T17:51:13Z,18,2026-04-28T17:51:13Z,2604.25905,1,'A paradox of AI fluency',cs.CL
2026-04-28T17:50:37Z,18,2026-04-28T17:50:37Z,2604.25904,1,'Teacher Forcing as Generalized Bayes: Optimization Geometry Mismatch in Switching Surrogates for Chaotic Dynamics',cs.LG;math.DS;stat.ML
2026-04-28T17:48:16Z,18,2026-04-28T17:48:16Z,2604.25903,1,'Carbon-Taxed Transformers: A Green Compression Pipeline for Overgrown Language Models',cs.SE;cs.LG
2026-04-28T17:47:46Z,18,2026-04-28T17:47:46Z,2604.25902,1,'Toward a Functional Geometric Algebra for Natural Language Semantics',cs.CL;cs.AI;cs.LG
2026-04-28T17:41:04Z,18,2026-04-28T17:41:04Z,2604.25898,1,'TSN-Affinity: Similarity-Driven Parameter Reuse for Continual Offline Reinforcement Learning',cs.LG;cs.AI
2026-04-28T17:40:49Z,18,2026-04-28T17:40:49Z,2604.25897,1,'Variational Neural Belief Parameterizations for Robust Dexterous Grasping under Multimodal Uncertainty',cs.RO;cs.LG;eess.SY
2026-04-28T17:39:14Z,18,2026-04-28T17:39:14Z,2604.25895,1,"'Three Models of RLHF Annotation: Extension, Evidence, and Authority'",cs.CY;cs.AI;cs.CL
2026-04-28T17:36:06Z,18,2026-04-28T17:36:06Z,2604.25891,1,'Conditional misalignment: common interventions can hide emergent misalignment behind contextual triggers',cs.LG;cs.AI;cs.CR
2026-04-28T17:32:48Z,18,2026-04-28T17:32:48Z,2604.25889,1,'Robust Deepfake Detection: Mitigating Spatial Attention Drift via Calibrated Complementary Ensembles',cs.CV
2026-04-28T17:29:23Z,18,2026-04-28T17:29:23Z,2604.25887,1,'No Pedestrian Left Behind: Real-Time Detection and Tracking of Vulnerable Road Users for Adaptive Traffic Signal Control',cs.CV;cs.AI;cs.RO;eess.SY
2026-04-28T17:28:41Z,18,2026-04-28T17:28:41Z,2604.25885,1,"'Explainable AI for Jet Tagging: A Comparative Study of GNNExplainer, GNNShap, and GradCAM for Jet Tagging in the Lund Jet Plane'",hep-ph;cs.LG;hep-ex
2026-04-28T17:28:33Z,18,2026-04-28T17:28:33Z,2604.25884,1,'QCalEval: Benchmarking Vision-Language Models for Quantum Calibration Plot Understanding',quant-ph;cs.CV
2026-04-28T17:10:15Z,18,2026-04-28T17:10:15Z,2604.25872,1,'When Errors Can Be Beneficial: A Categorization of Imperfect Rewards for Policy Gradient',cs.LG;cs.AI;stat.ML
2026-04-28T17:03:16Z,18,2026-04-28T17:03:16Z,2604.25866,1,'From Syntax to Emotion: A Mechanistic Analysis of Emotion Inference in LLMs',cs.CL
2026-04-28T16:59:08Z,18,2026-04-28T16:59:08Z,2604.25862,1,'RESTestBench: A Benchmark for Evaluating the Effectiveness of LLM-Generated REST API Test Cases from NL Requirements',cs.SE;cs.AI
2026-04-28T16:58:55Z,18,2026-04-28T16:58:55Z,2604.25860,1,'Luminol-AIDetect: Fast Zero-shot Machine-Generated Text Detection based on Perplexity under Text Shuffling',cs.CL;cs.AI;cs.CY
2026-04-28T16:58:52Z,18,2026-04-28T16:58:52Z,2604.25859,1,'Privileged Foresight Distillation: Zero-Cost Future Correction for World Action Models',cs.RO
2026-04-28T16:57:55Z,18,2026-04-28T16:57:55Z,2604.25858,1,'Investigation into In-Context Learning Capabilities of Transformers',cs.LG;cs.AI
2026-04-28T16:57:29Z,18,2026-04-28T16:57:29Z,2604.25855,1,'SIEVES: Selective Prediction Generalizes through Visual Evidence Scoring',cs.CV;cs.AI
2026-04-28T16:55:57Z,18,2026-04-28T16:55:57Z,2604.25853,1,'G-Loss: Graph-Guided Fine-Tuning of Language Models',cs.CL;cs.AI;cs.LG
2026-04-28T16:55:02Z,18,2026-04-28T16:55:02Z,2604.25850,1,'Agentic Harness Engineering: Observability-Driven Automatic Evolution of Coding-Agent Harnesses',cs.CL;cs.SE
2026-04-28T16:54:48Z,18,2026-04-28T16:54:48Z,2604.25849,1,'ADEMA: A Knowledge-State Orchestration Architecture for Long-Horizon Knowledge Synthesis with LLMAgents',cs.AI
2026-04-28T16:54:03Z,18,2026-04-28T16:54:03Z,2604.25848,1,'Semi-Markov Reinforcement Learning for City-Scale EV Ride-Hailing with Feasibility-Guaranteed Actions',cs.AI
2026-04-28T16:53:37Z,18,2026-04-28T16:53:37Z,2604.25847,1,'From Soliloquy to Agora: Memory-Enhanced LLM Agents with Decentralized Debate for Optimization Modeling',math.OC;cs.AI;cs.LG
2026-04-28T16:52:12Z,18,2026-04-28T16:52:12Z,2604.25846,1,'Towards Agentic Investigation of Security Alerts',cs.CR;cs.AI
